GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22200640,2023-01-13,115.71595,114,1.7159500122070312,1.7159500122070312
22200634,2023-01-13,116.98438,112,4.984382629394531,4.984382629394531
22200642,2023-01-14,116.23471,122,-5.765289306640625,5.765289306640625
22200641,2023-01-14,109.43644,95,14.436439514160156,14.436439514160156
22200643,2023-01-14,117.102066,130,-12.897933959960938,12.897933959960938
22200644,2023-01-14,119.620705,114,5.620704650878906,5.620704650878906
22200647,2023-01-14,113.77154,119,-5.228462219238281,5.228462219238281
22200645,2023-01-14,112.966705,102,10.966705322265625,10.966705322265625
22200646,2023-01-14,118.187584,118,0.18758392333984375,0.18758392333984375
22200648,2023-01-15,114.410736,117,-2.589263916015625,2.589263916015625
22200649,2023-01-15,117.60375,100,17.60375213623047,17.60375213623047
22200650,2023-01-15,111.88813,118,-6.111869812011719,6.111869812011719
22200654,2023-01-15,115.568985,123,-7.4310150146484375,7.4310150146484375
22200652,2023-01-15,113.65852,132,-18.341476440429688,18.341476440429688
22200655,2023-01-15,120.91745,113,7.917449951171875,7.917449951171875
22200651,2023-01-15,108.355774,112,-3.64422607421875,3.64422607421875
22200653,2023-01-15,103.09154,116,-12.908462524414062,12.908462524414062
22200657,2023-01-16,115.27096,119,-3.7290420532226562,3.7290420532226562
22200661,2023-01-16,114.55924,113,1.5592422485351562,1.5592422485351562
22200656,2023-01-16,118.69259,130,-11.307411193847656,11.307411193847656
